127.0.0.1 - - [01/Jul/2026 00:27:41] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /studio?token=token-frontline-smoke HTTP/1.1" 302 0
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /studio HTTP/1.1" 200 642
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 226089
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 13313
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /favicon.ico HTTP/1.1" 404 46
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /studio/studies/new HTTP/1.1" 200 654
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 226089
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 13313
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:27:42] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8233
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:27:43] "POST /api/v1/projects HTTP/1.1" 201 636
127.0.0.1 - - [01/Jul/2026 00:27:43] "POST /api/v1/studies HTTP/1.1" 201 16925
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8233
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/study-reports?study_id=study_1fcef7fcd03a HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/evidence-views?study_id=study_1fcef7fcd03a HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/decision-logs?study_id=study_1fcef7fcd03a HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:27:43] "GET /api/v1/export-bundles?study_id=study_1fcef7fcd03a HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:27:44] "GET /api/v1/share-bundles?study_id=study_1fcef7fcd03a HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:27:44] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:27:44] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:27:44] "GET /api/v1/studies HTTP/1.1" 200 16929
