127.0.0.1 - - [02/Jul/2026 19:37:07] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [02/Jul/2026 19:37:08] "GET /studio?token=token-frontline-smoke HTTP/1.1" 302 0
127.0.0.1 - - [02/Jul/2026 19:37:08] "GET /studio HTTP/1.1" 200 642
127.0.0.1 - - [02/Jul/2026 19:37:08] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 18404
127.0.0.1 - - [02/Jul/2026 19:37:08] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 307138
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/calibration-observatory HTTP/1.1" 200 996
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /favicon.ico HTTP/1.1" 404 46
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/integration-events?limit=12 HTTP/1.1" 200 1064
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/privacy-export-controls HTTP/1.1" 200 3758
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/calibration-observatory HTTP/1.1" 200 996
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /studio/studies/new HTTP/1.1" 200 654
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 307138
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 18404
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/integration-events?limit=12 HTTP/1.1" 200 1064
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/privacy-export-controls HTTP/1.1" 200 3758
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 9099
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/integration-events?limit=12 HTTP/1.1" 200 1064
127.0.0.1 - - [02/Jul/2026 19:37:09] "GET /api/v1/calibration-observatory HTTP/1.1" 200 996
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/privacy-export-controls HTTP/1.1" 200 3758
127.0.0.1 - - [02/Jul/2026 19:37:10] "POST /api/v1/projects HTTP/1.1" 201 636
127.0.0.1 - - [02/Jul/2026 19:37:10] "POST /api/v1/studies HTTP/1.1" 201 17112
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 9099
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/studies HTTP/1.1" 200 17116
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/studies/study_bb4983bcde4f HTTP/1.1" 200 17112
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/calibration-observatory HTTP/1.1" 200 996
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/privacy-export-controls HTTP/1.1" 200 3775
127.0.0.1 - - [02/Jul/2026 19:37:10] "GET /api/v1/integration-events?limit=12 HTTP/1.1" 200 4268
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/study-reports?study_id=study_bb4983bcde4f HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/evidence-views?study_id=study_bb4983bcde4f HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/share-bundles?study_id=study_bb4983bcde4f HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/decision-logs?study_id=study_bb4983bcde4f HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/export-bundles?study_id=study_bb4983bcde4f HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/studies HTTP/1.1" 200 17116
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/calibration-observatory HTTP/1.1" 200 996
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 9099
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/studies/study_bb4983bcde4f HTTP/1.1" 200 17112
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 19:37:11] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
