127.0.0.1 - - [01/Jul/2026 11:51:52] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /studio?token=token-frontline-smoke HTTP/1.1" 302 0
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /studio HTTP/1.1" 200 642
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 228096
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14240
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /favicon.ico HTTP/1.1" 404 46
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 11:51:53] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /studio/studies/new HTTP/1.1" 200 654
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 228096
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14240
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8839
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:54] "POST /api/v1/projects HTTP/1.1" 201 636
127.0.0.1 - - [01/Jul/2026 11:51:54] "POST /api/v1/studies HTTP/1.1" 201 16925
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:54] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8839
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/study-reports?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/evidence-views?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/decision-logs?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/export-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/share-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8839
127.0.0.1 - - [01/Jul/2026 11:51:55] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:56] "POST /api/v1/persona-library/generation-jobs HTTP/1.1" 201 2502
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 42846
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/study-reports?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/evidence-views?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/decision-logs?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/export-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:56] "GET /api/v1/share-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/study-reports?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/evidence-views?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/decision-logs?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/export-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/share-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/study-reports?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/evidence-views?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/decision-logs?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/export-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:57] "GET /api/v1/share-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:58] "POST /api/v1/studies/study_7e97db01f077/frontline-plan-proposals HTTP/1.1" 201 118993
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/studies HTTP/1.1" 200 97405
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 42846
127.0.0.1 - - [01/Jul/2026 11:51:58] "POST /api/v1/studies/study_7e97db01f077/frontline-plan-revisions HTTP/1.1" 201 133723
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/study-reports?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/evidence-views?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/decision-logs?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/export-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/share-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:58] "GET /api/v1/studies HTTP/1.1" 200 122206
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 42846
127.0.0.1 - - [01/Jul/2026 11:51:59] "POST /api/v1/studies/study_7e97db01f077/frontline-runs HTTP/1.1" 202 184906
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/study-reports?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/evidence-views?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/decision-logs?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/export-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/share-bundles?study_id=study_7e97db01f077 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/studies HTTP/1.1" 200 122288
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/validation-jobs HTTP/1.1" 200 62349
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:51:59] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:52:00] "GET /api/v1/studies HTTP/1.1" 200 122288
127.0.0.1 - - [01/Jul/2026 11:52:00] "GET /api/v1/validation-jobs HTTP/1.1" 200 62349
