127.0.0.1 - - [30/Jun/2026 12:47:08] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [30/Jun/2026 12:47:09] "GET /studio?token=token-frontline-smoke HTTP/1.1" 302 0
127.0.0.1 - - [30/Jun/2026 12:47:09] "GET /studio HTTP/1.1" 200 642
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 199091
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 10270
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /favicon.ico HTTP/1.1" 404 46
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /studio/studies/new HTTP/1.1" 200 654
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 199091
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 10270
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:10] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:11] "POST /api/v1/projects HTTP/1.1" 201 636
127.0.0.1 - - [30/Jun/2026 12:47:11] "POST /api/v1/studies HTTP/1.1" 201 5262
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/studies HTTP/1.1" 200 5266
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:11] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/studies HTTP/1.1" 200 5266
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/studies HTTP/1.1" 200 5266
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:12] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:13] "POST /api/v1/studies/study_8bd8a933fc44/frontline-plan-proposals HTTP/1.1" 201 13903
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/studies HTTP/1.1" 200 12174
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/studies HTTP/1.1" 200 12174
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:13] "POST /api/v1/studies/study_8bd8a933fc44/frontline-plan-revisions HTTP/1.1" 201 19081
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:13] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/studies HTTP/1.1" 200 17418
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:14] "POST /api/v1/studies/study_8bd8a933fc44/frontline-runs HTTP/1.1" 202 21404
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/studies HTTP/1.1" 200 17500
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/validation-jobs HTTP/1.1" 200 3635
127.0.0.1 - - [30/Jun/2026 12:47:14] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /api/v1/evidence-query?job_id=job_20260630_044714_4c6abc2e&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 7528
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /studio/studies/study_8bd8a933fc44/runs HTTP/1.1" 200 709
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 199091
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 10270
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:15] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/studies HTTP/1.1" 200 17562
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/validation-jobs HTTP/1.1" 200 4066
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/evidence-query?job_id=job_20260630_044714_4c6abc2e&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 38009
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/studies HTTP/1.1" 200 17562
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/validation-jobs HTTP/1.1" 200 4066
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/study-reports?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/evidence-views?study_id=study_8bd8a933fc44 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/decision-logs?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/share-bundles?study_id=study_8bd8a933fc44 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:47:16] "GET /api/v1/evidence-query?job_id=job_20260630_044714_4c6abc2e&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 38009
