127.0.0.1 - - [01/Jul/2026 00:43:50] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [01/Jul/2026 00:43:51] "GET /studio?token=token-frontline-smoke HTTP/1.1" 302 0
127.0.0.1 - - [01/Jul/2026 00:43:51] "GET /studio HTTP/1.1" 200 642
127.0.0.1 - - [01/Jul/2026 00:43:51] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 226089
127.0.0.1 - - [01/Jul/2026 00:43:51] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 13313
127.0.0.1 - - [01/Jul/2026 00:43:51] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:51] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 00:43:51] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /favicon.ico HTTP/1.1" 404 46
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /studio/studies/new HTTP/1.1" 200 654
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 226089
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 13313
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8233
127.0.0.1 - - [01/Jul/2026 00:43:52] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:53] "POST /api/v1/projects HTTP/1.1" 201 636
127.0.0.1 - - [01/Jul/2026 00:43:53] "POST /api/v1/studies HTTP/1.1" 201 16925
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8233
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:53] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8233
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:54] "POST /api/v1/persona-library/generation-jobs HTTP/1.1" 201 2502
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 27204
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:54] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:55] "POST /api/v1/studies/study_97d598ef4776/frontline-plan-proposals HTTP/1.1" 201 95933
127.0.0.1 - - [01/Jul/2026 00:43:55] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/studies HTTP/1.1" 200 78957
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 27204
127.0.0.1 - - [01/Jul/2026 00:43:56] "POST /api/v1/studies/study_97d598ef4776/frontline-plan-revisions HTTP/1.1" 201 108357
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/studies HTTP/1.1" 200 99146
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 27204
127.0.0.1 - - [01/Jul/2026 00:43:56] "POST /api/v1/studies/study_97d598ef4776/frontline-runs HTTP/1.1" 202 140185
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:56] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/studies HTTP/1.1" 200 99228
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/validation-jobs HTTP/1.1" 200 40688
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/studies HTTP/1.1" 200 99228
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/validation-jobs HTTP/1.1" 200 40688
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:57] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /studio/studies/study_97d598ef4776/runs HTTP/1.1" 200 709
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 226089
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 13313
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/studies HTTP/1.1" 200 99290
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/validation-jobs HTTP/1.1" 200 41119
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/decision-logs?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/export-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:43:58] "GET /api/v1/share-bundles?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:59] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:43:59] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:43:59] "GET /api/v1/studies HTTP/1.1" 200 99290
127.0.0.1 - - [01/Jul/2026 00:43:59] "GET /api/v1/validation-jobs HTTP/1.1" 200 41119
127.0.0.1 - - [01/Jul/2026 00:43:59] "GET /api/v1/study-reports?study_id=study_97d598ef4776 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:43:59] "GET /api/v1/evidence-views?study_id=study_97d598ef4776 HTTP/1.1" 200 22
