127.0.0.1 - - [30/Jun/2026 12:15:36] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /studio?token=token-frontline-smoke HTTP/1.1" 302 0
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /studio HTTP/1.1" 200 642
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 185287
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /favicon.ico HTTP/1.1" 404 46
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:38] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /studio/studies/new HTTP/1.1" 200 654
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 185287
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:39] "POST /api/v1/projects HTTP/1.1" 201 636
127.0.0.1 - - [30/Jun/2026 12:15:39] "POST /api/v1/studies HTTP/1.1" 201 5262
127.0.0.1 - - [30/Jun/2026 12:15:39] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/studies HTTP/1.1" 200 5266
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/study-reports?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/evidence-views?study_id=study_b45ebd4ad231 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/decision-logs?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/share-bundles?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/studies HTTP/1.1" 200 5266
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/studies HTTP/1.1" 200 5266
127.0.0.1 - - [30/Jun/2026 12:15:40] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/study-reports?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/evidence-views?study_id=study_b45ebd4ad231 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/decision-logs?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/share-bundles?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/study-reports?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/evidence-views?study_id=study_b45ebd4ad231 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/decision-logs?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/share-bundles?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:41] "POST /api/v1/studies/study_b45ebd4ad231/frontline-plan-proposals HTTP/1.1" 201 13903
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/studies HTTP/1.1" 200 12174
127.0.0.1 - - [30/Jun/2026 12:15:41] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/studies HTTP/1.1" 200 12174
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/study-reports?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/evidence-views?study_id=study_b45ebd4ad231 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/decision-logs?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/share-bundles?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 12:15:42] "POST /api/v1/studies/study_b45ebd4ad231/frontline-plan-revisions HTTP/1.1" 201 19081
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/study-reports?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/evidence-views?study_id=study_b45ebd4ad231 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/decision-logs?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/share-bundles?study_id=study_b45ebd4ad231 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/studies HTTP/1.1" 200 17418
127.0.0.1 - - [30/Jun/2026 12:15:42] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
