127.0.0.1 - - [02/Jul/2026 12:56:26] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [02/Jul/2026 12:56:27] "GET /studio?token=token-frontline-smoke HTTP/1.1" 302 0
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /studio HTTP/1.1" 200 642
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 17209
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 303876
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/calibration-observatory HTTP/1.1" 200 996
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /favicon.ico HTTP/1.1" 404 46
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/integration-events?limit=12 HTTP/1.1" 200 1064
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/privacy-export-controls HTTP/1.1" 200 3758
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/calibration-observatory HTTP/1.1" 200 996
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/studies HTTP/1.1" 200 15
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/research-playbooks HTTP/1.1" 200 3925
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /studio/studies/new HTTP/1.1" 200 654
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 17209
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 303876
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/projects HTTP/1.1" 200 16
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/integration-events?limit=12 HTTP/1.1" 200 1064
127.0.0.1 - - [02/Jul/2026 12:56:28] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
